Insercao,NumeroInserido,Comp_BST,Comp_AVL
5607,21671,38,26
5608,14215,16,26
5609,23628,42,28
5610,24321,28,28
5611,14409,22,24
5612,10982,28,24
5613,12193,46,26
5614,17391,30,26
5615,14071,30,26
5616,18358,22,24
5617,10977,30,26
5618,17783,26,24
5619,3638,34,24
5620,29093,38,24
5621,5253,36,26
5622,29134,34,22
5623,15552,22,26
5624,1544,28,28
5625,19207,18,24
5626,14388,18,26
5627,8226,28,22
5628,28196,42,24
5629,30255,38,24
5630,26620,36,24
5631,19028,36,26
5632,5284,38,26
5633,24157,32,28
5634,27428,42,26
5635,24464,42,26
5636,11970,44,28
5637,8381,32,24
5638,15686,26,26
5639,7344,34,28
5640,31247,20,24
5641,24336,28,26
5642,10467,26,22
5643,15571,22,26
5644,14780,24,22
5645,31535,32,26
5646,20670,28,28
5647,31502,36,28
5648,20759,34,26
5649,7788,36,24
5650,18081,32,28
5651,29899,26,24
5652,8992,36,24
5653,9750,34,24
5654,2562,28,26
5655,5059,32,26
5656,8737,38,24
5657,20375,28,26
5658,27444,44,24
5659,25419,36,26
5660,13680,30,24
5661,32309,30,26
5662,23287,42,26
5663,370,34,24
5664,26147,44,26
5665,9276,26,24
5666,5811,38,28
5667,570,28,24
5668,23370,40,24
5669,4059,32,28
5670,15061,16,22
5671,32074,26,24
5672,28808,34,28
5673,8464,40,26
5674,10205,30,24
5675,11012,26,22
5676,20337,28,24
5677,29313,30,24
5678,13752,24,26
5679,3728,30,30
5680,25984,38,26
5681,8570,30,22
5682,4519,28,30
5683,13855,32,24
5684,22829,40,28
5685,29201,38,26
5686,18156,32,26
5687,25977,38,26
5688,8000,40,24
5689,7778,38,28
5690,5516,36,26
5691,9360,38,24
5692,25450,30,26
5693,18139,30,24
5694,20856,24,22
5695,24994,32,26
5696,17331,28,26
5697,23738,40,26
5698,13350,26,26
5699,26063,44,26
5700,2749,32,26
5701,2339,22,22
5702,11254,32,26
5703,15998,32,26
5704,11452,34,26
5705,22681,30,28
5706,27686,44,26
5707,2367,24,20
5708,4902,26,28
5709,22667,34,26
5710,10225,32,24
5711,16292,36,26
5712,19096,30,26
5713,6787,26,24
5714,25495,28,26
5715,31822,28,26
5716,15109,22,24
5717,30267,38,24
5718,26804,34,28
5719,18029,38,26
5720,27016,38,28
5721,30803,28,24
5722,7374,34,24
5723,20797,36,26
5724,20733,34,28
5725,12933,32,24
5726,964,28,24
5727,9713,30,22
5728,22362,48,26
5729,11839,42,24
5730,1272,24,24
5731,14821,30,24
5732,30721,26,24
5733,3379,30,24
5734,27775,28,24
5735,31238,18,22
5736,9878,34,26
5737,26679,30,26
5738,27176,34,24
5739,10004,38,24
5740,5153,36,24
5741,20222,28,24
5742,31985,26,26
5743,19942,32,28
5744,10058,32,26
5745,24647,32,24
5746,10241,26,22
5747,29235,42,26
5748,22306,36,26
5749,32255,22,26
5750,20886,32,24
5751,19897,28,26
5752,17992,36,26
5753,24746,26,28
5754,584,30,26
5755,1442,22,26
5756,7110,36,26
5757,5876,30,22
5758,10906,34,24
5759,5225,30,26
5760,10840,38,26
5761,15792,28,26
5762,32612,22,26
5763,29503,44,24
5764,10293,30,26
5765,25965,40,28
5766,12395,36,26
5767,17072,28,22
5768,144,34,22
5769,15768,34,26
5770,25719,32,26
5771,20513,36,26
5772,15812,24,26
5773,11949,44,26
5774,2921,18,24
5775,4092,40,26
5776,30305,32,24
5777,22923,38,28
5778,21744,28,26
5779,31812,30,24
5780,27501,34,24
5781,1196,26,22
5782,27246,42,28
5783,28187,40,24
5784,20884,34,26
5785,12763,34,26
5786,11875,44,24
5787,26722,26,24
5788,21653,30,26
5789,1693,30,24
5790,32017,26,24
5791,19067,28,26
5792,11546,42,26
5793,19268,20,24
5794,9317,34,24
5795,11541,44,28
5796,2555,30,28
5797,13524,26,26
5798,15448,20,26
5799,26516,34,22
5800,21177,32,26
5801,29736,34,22
5802,10997,26,24
5803,8880,32,22
5804,29433,34,26
5805,16287,38,28
5806,8480,38,26
5807,22616,20,26
5808,32434,22,24
5809,4751,32,28
5810,4458,26,24
5811,9146,32,22
5812,20880,36,26
5813,18068,28,26
5814,5091,38,26
5815,14314,22,24
5816,21681,34,26
5817,7990,40,22
5818,31052,28,24
5819,10636,32,26
5820,23281,40,26
5821,18243,16,24
5822,27643,32,26
5823,16187,30,26
5824,17904,22,24
5825,8806,30,22
5826,9588,34,24
5827,21607,34,24
5828,23274,38,26
5829,32004,26,26
5830,26357,40,26
5831,21701,30,26
5832,8278,36,24
5833,30419,46,26
5834,23551,22,26
5835,7027,44,28
5836,6494,36,28
5837,15078,22,24
5838,28090,56,28
5839,21412,30,24
5840,3946,34,28
5841,26220,48,26
5842,126,30,24
5843,26901,38,26
5844,14074,32,26
5845,17880,24,24
5846,24777,18,24
5847,16887,32,24
5848,4490,28,28
5849,17782,28,24
5850,7454,34,24
5851,30686,32,26
5852,18535,28,26
5853,25692,30,26
5854,6147,40,28
5855,5613,26,28
5856,829,26,24
5857,12564,32,24
5858,1389,22,26
5859,28983,40,24
5860,11270,32,26
5861,513,30,24
5862,668,24,22
5863,11188,30,28
5864,24153,34,28
5865,18462,30,26
5866,30927,26,26
5867,22706,32,30
5868,9192,32,22
5869,2662,18,26
5870,16713,42,26
5871,14521,30,28
5872,11408,36,26
5873,30539,38,26
5874,9709,38,26
5875,21145,30,28
5876,5504,34,26
5877,12028,46,28
5878,17702,26,24
5879,32572,26,26
5880,11756,48,26
5881,21240,32,24
5882,14511,30,28
5883,4199,34,28
5884,5702,38,26
5885,21120,26,28
5886,22023,24,28
5887,28867,32,26
5888,3599,36,24
5889,29827,28,24
5890,1223,20,22
5891,23656,38,28
5892,20616,24,24
5893,20940,22,24
5894,26636,32,24
5895,19231,28,24
5896,2482,30,22
5897,15501,28,26
5898,17642,32,26
5899,21244,32,24
5900,12954,34,26
5901,31557,36,26
5902,2709,20,26
5903,31932,26,26
5904,9715,32,24
5905,19327,20,26
5906,22199,38,26
5907,25384,34,24
5908,3704,34,28
5909,18898,28,26
5910,4692,34,28
5911,29127,32,24
5912,28277,42,26
5913,18766,32,24
5914,14620,24,26
5915,17736,26,24
5916,23066,44,26
5917,19104,30,26
5918,16575,30,26
5919,16937,34,26
5920,31949,30,26
5921,13547,30,28
5922,20172,36,26
5923,16535,26,22
5924,17837,26,24
5925,5112,34,24
5926,2466,28,24
5927,23411,30,24
5928,4159,42,28
5929,18202,16,28
5930,9444,28,26
5931,20390,34,26
5932,30193,50,24
5933,9385,32,26
5934,11063,32,26
5935,17120,32,24
5936,8218,40,22
5937,17162,32,24
5938,20203,24,24
5939,29869,34,26
5940,10150,24,24
5941,24748,28,28
5942,17338,28,26
5943,9312,32,24
5944,2152,30,24
5945,8212,42,24
5946,19640,20,26
5947,28423,42,28
5948,9432,32,26
5949,18289,20,26
5950,8966,38,26
5951,32663,20,26
5952,21310,30,28
5953,32359,28,24
5954,26461,50,24
5955,9769,34,26
5956,10998,28,24
5957,28083,58,28
5958,15611,24,24
5959,10202,28,22
5960,14696,22,22
5961,29219,38,26
5962,1008,26,22
5963,27516,40,24
5964,11060,34,28
5965,24937,30,28
5966,5470,32,26
5967,4525,30,30
5968,16488,32,24
5969,17584,18,26
5970,21537,36,24
5971,10212,34,24
5972,9268,24,26
5973,8719,42,26
5974,22760,36,28
5975,23890,34,28
5976,26275,36,22
5977,4787,40,30
5978,21355,30,26
5979,11193,28,26
5980,22492,34,26
5981,26366,42,28
5982,9964,30,26
5983,26451,54,24
5984,3318,22,24
5985,28985,42,26
5986,26588,32,26
5987,28894,34,26
5988,18820,28,26
5989,24320,30,28
5990,28955,34,26
5991,18967,36,26
5992,18454,32,26
5993,6149,42,30
5994,14536,28,26
5995,25531,30,26
5996,24415,32,26
5997,19049,30,28
5998,13593,24,26
5999,24716,20,28
6000,3802,18,26
6001,22635,26,26
6002,2806,24,26
6003,3927,32,26
6004,19915,26,28
6005,6086,42,28
6006,10178,34,24
6007,2679,18,24
6008,21770,32,28
6009,23859,36,28
6010,3393,38,28
6011,25323,32,24
6012,10436,36,24
6013,23835,34,26
6014,17061,34,26
6015,23260,38,26
6016,22051,30,30
6017,13018,38,28
6018,12802,32,26
6019,12752,32,26
6020,17153,34,24
6021,1104,28,24
6022,11692,44,26
6023,27548,42,26
6024,27878,44,24
6025,6392,42,28
6026,12319,30,28
6027,22277,40,26
6028,8695,40,22
6029,13348,28,28
6030,20158,26,26
6031,19708,26,24
6032,25553,28,24
6033,14230,24,24
6034,19626,16,26
6035,4278,34,24
6036,23913,36,28
6037,7834,34,28
6038,11341,38,26
6039,24134,30,26
6040,27313,44,28
6041,27491,30,24
6042,3667,26,26
6043,28494,46,28
6044,9902,28,26
6045,2697,20,26
6046,5472,34,30
6047,15548,24,26
6048,28240,38,26
6049,18799,30,24
6050,1904,32,26
6051,17024,38,26
6052,18568,30,28
6053,3449,32,26
6054,890,26,24
6055,13614,20,28
6056,32345,24,26
6057,31661,32,26
6058,24100,32,24
6059,14489,22,26
6060,12321,32,30
6061,20355,28,26
6062,20315,28,26
6063,9735,32,26
6064,3797,20,28
6065,5727,28,28
6066,5583,26,28
6067,3908,30,26
6068,13378,26,24
6069,26402,40,26
6070,25248,32,24
6071,18161,34,26
6072,31287,24,26
6073,4210,38,24
6074,3213,20,26
6075,15516,26,26
6076,30268,40,26
6077,1829,32,26
6078,22500,32,26
6079,24656,34,24
6080,24648,36,26
6081,19128,28,28
6082,19894,30,26
6083,25153,38,26
6084,24256,38,24
6085,17102,34,24
6086,12848,26,22
6087,22745,38,30
6088,28704,34,26
6089,2927,20,24
6090,19782,30,26
6091,27977,42,26
6092,28961,32,26
6093,25500,32,26
6094,28802,36,28
6095,506,28,24
6096,13703,26,26
6097,29109,34,24
6098,19614,16,26
6099,4535,30,26
6100,29787,32,24
6101,23637,44,28
6102,823,26,24
6103,10862,30,22
6104,28575,34,26
6105,27003,32,26
6106,29132,34,22
6107,136,36,24
6108,20633,28,28
6109,12841,30,26
6110,21661,40,26
6111,14560,32,28
6112,21948,28,28
6113,32500,32,26
6114,26006,40,24
6115,9664,36,26
6116,30782,30,24
6117,12372,38,28
6118,8098,36,24
6119,2952,20,22
6120,20442,32,24
6121,2695,18,24
6122,9350,40,24
6123,5544,28,26
6124,27988,42,28
6125,27593,28,24
6126,3050,26,24
6127,5428,24,26
6128,18371,18,24
6129,25218,30,24
6130,25070,38,24
6131,32734,22,26
6132,28641,40,26
6133,32183,26,28
6134,3913,32,28
6135,15254,26,26
6136,28502,48,28
6137,22289,32,26
6138,26813,38,28
6139,5700,40,28
6140,24408,34,28
6141,10068,32,24
6142,23851,32,28
6143,27637,34,28
6144,24984,32,26
6145,16862,34,26
6146,10221,36,24
6147,16845,26,26
6148,11763,50,26
6149,8804,32,24
6150,10194,30,24
6151,5187,28,28
6152,16744,34,24
6153,31530,34,26
6154,29185,38,26
6155,29584,40,24
6156,7372,36,26
6157,11531,46,28
6158,2625,16,26
6159,21086,32,28
6160,13482,28,26
6161,1999,20,24
6162,20432,34,26
6163,25499,34,26
6164,22886,34,28
6165,21940,30,28
6166,13354,28,28
6167,6491,36,28
6168,14335,18,24
6169,16799,34,28
6170,13091,32,28
6171,20288,34,26
6172,6478,36,26
6173,610,30,26
6174,18970,34,26
6175,8197,40,24
6176,5649,42,28
6177,8650,38,24
6178,1282,22,24
6179,21859,26,26
6180,3727,32,30
6181,23248,36,22
6182,27307,46,30
6183,2420,30,24
6184,32127,28,26
6185,29577,40,24
6186,13001,26,28
6187,22669,36,28
6188,6376,42,28
6189,5206,28,28
6190,14397,18,26
6191,26337,34,26
6192,13595,26,28
6193,107,28,24
6194,6301,34,26
6195,17222,30,22
6196,30226,50,26
6197,3849,22,26
6198,4864,34,24
6199,12727,36,22
6200,20526,36,28
6201,21925,28,28
6202,28832,30,26
6203,29631,38,24
6204,11168,30,26
6205,18418,22,26
6206,20491,40,28
6207,26048,38,26
6208,2830,24,26
6209,13743,26,24
6210,26594,38,26
6211,15058,18,24
6212,17655,32,26
6213,20701,28,28
6214,8153,36,26
6215,25689,32,28
6216,5168,30,30
6217,8906,28,22
6218,9337,36,24
6219,19208,20,26
6220,16185,32,28
6221,11002,30,26
6222,20208,26,26
6223,11473,34,24
6224,30607,38,26
6225,25887,38,24
6226,577,32,26
6227,19415,28,28
6228,21716,32,26
6229,28299,44,28
6230,4492,28,26
6231,28038,42,28
6232,2645,18,26
6233,19112,30,28
6234,2092,22,24
6235,26326,42,26
6236,25203,34,26
6237,19968,32,26
6238,28127,46,24
6239,31590,32,28
6240,24130,32,26
6241,13590,26,28
6242,31341,24,26
6243,20068,26,26
6244,8764,38,24
6245,17513,22,22
6246,7669,44,24
6247,17802,26,24
6248,5328,24,28
6249,27869,40,26
6250,2886,20,26
6251,5070,32,28
6252,2206,32,24
6253,4583,34,26
6254,17939,28,24
6255,25575,30,26
6256,7185,38,28
6257,15504,28,28
6258,21707,34,28
6259,7641,44,26
6260,15899,26,26
6261,8259,32,22
6262,20851,28,26
6263,5532,30,28
6264,26088,46,24
6265,29406,36,26
6266,5598,30,30
6267,20120,30,26
6268,4172,42,24
6269,1368,22,24
6270,13421,32,26
6271,1650,28,26
6272,5322,34,28
6273,13820,24,26
6274,8553,32,24
6275,5893,36,26
6276,24504,38,28
6277,21880,24,26
6278,24419,34,28
6279,12303,30,26
6280,8943,30,26
6281,19216,30,28
6282,540,32,26
6283,31134,24,24
6284,20853,30,26
6285,19888,28,26
6286,20088,30,26
6287,23400,36,28
6288,30641,40,28
6289,26218,50,26
6290,21872,26,26
6291,20950,22,24
6292,4642,36,26
6293,28854,34,28
6294,9473,28,26
6295,10643,34,26
6296,28952,36,24
6297,12799,34,26
6298,21651,32,26
6299,31208,26,24
6300,27625,36,28
6301,5210,30,30
6302,29273,34,26
6303,6745,34,26
6304,17556,22,26
6305,26271,38,24
6306,18419,24,28
6307,4237,40,26
6308,26673,28,26
6309,10074,34,26
6310,30723,28,26
6311,26454,56,24
6312,15252,28,26
6313,16361,40,24
6314,14514,32,28
6315,31385,24,26
6316,4332,32,24
6317,31442,26,26
6318,9983,26,24
6319,19087,30,28
6320,30344,46,26
6321,16844,28,28
6322,30947,30,24
6323,13732,18,24
6324,20736,32,28
6325,7542,46,26
6326,19108,32,28
6327,24664,28,28
6328,2225,24,24
6329,20409,30,26
6330,1306,34,26
6331,9601,32,24
6332,8925,30,24
6333,25097,34,24
6334,4301,38,26
6335,13261,32,24
6336,18981,30,26
6337,20226,28,24
6338,22250,42,26
6339,28967,34,26
6340,27715,34,26
6341,15972,28,26
6342,23250,38,24
6343,30089,42,22
6344,7183,40,30
6345,12399,32,26
6346,81,28,24
6347,2301,22,22
6348,3602,38,26
6349,27832,52,24
6350,25992,40,24
6351,24962,30,24
6352,3139,20,26
6353,31273,24,24
6354,18280,22,24
6355,13955,28,26
6356,20894,30,26
6357,16440,26,24
6358,2331,24,24
6359,8015,40,24
6360,31816,30,24
6361,307,28,24
6362,16721,38,24
6363,7878,36,26
6364,19878,24,28
6365,18746,28,24
6366,25619,34,26
6367,9568,32,24
6368,23056,46,26
6369,23751,44,26
6370,29377,34,26
6371,5411,30,28
6372,1276,24,26
6373,25764,26,26
6374,23429,32,26
6375,2823,26,26
6376,32520,30,26
6377,7839,34,28
6378,9920,32,26
6379,12642,30,26
6380,13885,34,26
6381,29405,38,28
6382,28440,36,26
6383,26882,40,28
6384,24741,26,24
6385,30219,48,24
6386,31645,32,24
6387,10637,36,26
6388,29689,38,26
6389,26262,42,24
6390,10105,26,24
6391,2278,24,24
6392,23246,38,24
6393,6972,36,26
6394,11635,38,26
6395,19923,28,28
6396,28925,30,28
6397,22582,34,26
6398,24071,28,24
6399,6748,36,28
6400,7781,36,26
6401,945,22,20
6402,18604,32,28
6403,7993,42,24
6404,16328,40,24
6405,29542,44,24
6406,21217,30,24
6407,22238,40,26
6408,28491,48,26
6409,21963,32,26
6410,31776,20,26
6411,14,26,24
6412,16943,34,26
6413,14849,24,22
6414,24604,36,28
6415,11394,30,24
6416,5341,26,30
6417,5656,40,26
6418,15028,24,22
6419,3692,34,28
6420,24399,34,28
6421,5748,38,28
6422,2503,22,24
6423,25341,38,26
6424,1408,22,26
6425,31861,26,26
6426,328,22,24
6427,26154,46,26
6428,3105,28,22
6429,20567,30,28
6430,1429,24,28
6431,13232,32,26
6432,1422,16,26
6433,27222,38,28
6434,14677,26,24
6435,19200,22,26
6436,5910,34,26
6437,7793,36,24
6438,22020,24,28
6439,23363,40,24
6440,26835,34,26
6441,17582,20,28
6442,20012,24,26
6443,6772,34,26
6444,31619,34,28
6445,17932,30,26
6446,7940,36,24
6447,9558,32,24
6448,28130,48,26
6449,5160,32,26
6450,29446,36,26
6451,17825,24,22
6452,7357,30,26
6453,27219,40,28
6454,2494,24,24
6455,20517,32,26
6456,5995,24,28
6457,23220,36,24
6458,7900,38,26
6459,24759,26,28
6460,7634,42,26
6461,1620,32,26
6462,19154,24,24
6463,13628,26,26
6464,30847,36,26
6465,26785,40,26
6466,26155,48,26
6467,20656,26,28
6468,16612,26,26
6469,5490,34,28
6470,19196,22,26
6471,26799,32,28
6472,3286,30,26
6473,16403,32,26
6474,16627,26,24
6475,16764,36,26
6476,1521,26,26
6477,14881,22,22
6478,244,30,22
6479,16660,34,26
6480,24988,34,24
6481,29412,36,28
6482,31078,28,26
6483,31412,22,24
6484,28348,48,30
6485,9637,36,26
6486,15006,26,22
6487,12489,36,28
6488,18547,32,26
6489,1704,32,26
6490,8539,36,24
6491,25211,32,24
6492,18439,30,26
6493,5751,40,28
6494,23186,28,26
6495,27345,36,28
6496,2304,20,22
6497,26109,42,24
6498,17821,26,24
6499,22052,32,30
6500,17126,32,24
6501,5086,34,30
6502,686,32,26
6503,3666,28,28
6504,6676,32,26
6505,9469,30,26
6506,9696,40,26
6507,26630,38,24
6508,10307,28,26
6509,17649,34,26
6510,16995,36,26
6511,28609,44,28
6512,9607,34,24
6513,27031,30,26
6514,16349,40,24
6515,18873,22,26
6516,28617,46,28
6517,13727,20,26
6518,29504,46,26
6519,10082,36,24
6520,32241,24,26
6521,17680,28,24
6522,25562,30,26
6523,27989,44,28
6524,19722,30,26
6525,12224,40,26
6526,4306,38,26
6527,26094,48,26
6528,465,42,24
6529,4086,42,26
6530,26062,46,26
6531,13701,28,28
6532,14316,24,24
6533,31213,24,24
6534,21050,34,28
6535,16536,28,24
6536,22818,40,28
6537,18501,32,24
6538,25995,42,26
6539,3048,28,26
6540,29807,36,24
6541,31701,32,28
6542,738,26,26
6543,13673,32,28
6544,10368,42,26
6545,18988,28,26
6546,25472,26,26
6547,3815,20,28
6548,3898,32,26
6549,3223,24,26
6550,18352,22,24
6551,12872,28,22
6552,16004,34,26
6553,5814,40,30
6554,13472,28,26
6555,20434,36,26
6556,9752,36,26
6557,22439,32,24
6558,25095,36,26
6559,22140,36,26
6560,22709,34,30
6561,28100,48,26
6562,13363,26,26
6563,25090,38,24
6564,24430,36,30
6565,29710,38,22
6566,5023,28,26
6567,10744,32,26
6568,19598,18,28
6569,13979,26,22
6570,15099,22,24
6571,32371,34,26
6572,20639,28,26
6573,25794,30,24
6574,17641,34,26
6575,9397,34,22
6576,13606,22,26
6577,12368,38,26
6578,5834,38,28
6579,21765,28,28
6580,18332,24,24
6581,21649,34,28
6582,21406,30,24
6583,31777,22,28
6584,26918,34,24
6585,19226,30,26
6586,21544,42,28
6587,30910,26,26
6588,4625,34,26
6589,28474,40,28
6590,15615,26,26
6591,7843,34,28
6592,26831,36,26
6593,3383,32,26
6594,22542,36,26
6595,21927,30,28
6596,18083,34,28
6597,22733,36,30
6598,19362,18,28
6599,11540,48,28
6600,31001,38,24
6601,27401,38,22
6602,16236,30,28
6603,942,20,22
6604,2839,26,24
6605,12481,38,30
6606,20281,34,26
6607,1048,32,24
6608,16980,38,26
6609,2053,24,26
6610,12530,26,26
6611,5786,38,30
6612,6410,38,28
6613,14706,20,22
6614,15929,26,26
6615,2013,22,24
6616,12329,28,30
6617,20682,28,28
6618,26309,40,26
6619,12269,34,26
6620,6938,34,26
6621,3543,36,26
6622,16454,28,22
6623,21173,34,26
6624,291,28,24
6625,23509,20,26
6626,5181,32,30
6627,24700,32,24
6628,818,24,22
6629,45,26,24
6630,24978,34,26
6631,20340,30,26
6632,14682,26,24
6633,10612,24,26
6634,17330,30,28
6635,15825,20,26
6636,25934,42,26
6637,24745,28,24
6638,19535,26,28
6639,5800,42,26
6640,30378,36,26
6641,6025,36,26
6642,3975,36,26
6643,23398,38,28
6644,20783,34,24
6645,1896,34,28
6646,20963,22,24
6647,15267,26,26
6648,25338,40,26
6649,16026,24,26
6650,24448,36,28
6651,15271,28,26
6652,4863,36,26
6653,19893,32,28
6654,18201,18,28
6655,29640,34,22
6656,8918,30,22
6657,190,30,24
6658,6470,38,26
6659,31965,30,26
6660,24529,38,26
6661,26465,52,26
6662,14245,26,24
6663,17558,24,28
6664,6390,44,24
6665,11185,32,28
6666,32670,20,26
6667,27755,36,26
6668,1398,22,26
6669,4206,40,26
6670,20459,32,26
6671,29513,44,26
6672,19884,30,28
6673,22406,42,24
6674,15477,26,24
6675,15682,22,26
6676,9148,34,24
6677,3740,26,28
6678,10313,30,26
6679,27850,44,26
6680,22853,42,28
6681,3278,32,28
6682,3062,28,26
6683,14055,26,24
6684,7108,38,28
6685,24400,36,28
6686,5300,26,24
6687,12576,30,26
6688,22828,42,28
6689,17854,26,24
6690,31596,36,28
6691,3365,30,26
6692,4322,36,26
6693,10081,38,26
6694,22895,36,28
6695,4755,34,28
6696,10604,32,24
6697,19843,26,28
6698,22795,32,30
6699,31225,22,24
6700,3022,32,22
6701,31460,34,28
6702,30863,34,26
6703,13496,24,26
6704,2468,30,26
6705,32043,32,24
6706,14479,20,28
6707,12711,36,26
6708,15622,28,26
6709,3496,36,28
6710,32631,18,26
6711,24691,36,24
6712,25941,38,28
6713,16075,34,26
6714,21827,30,28
6715,22466,24,26
6716,13125,30,26
6717,1206,26,22
6718,31159,20,24
6719,21156,30,26
6720,9672,36,26
6721,470,44,26
6722,16521,26,24
6723,29706,40,22
6724,4647,38,28
6725,14243,26,24
6726,2725,22,26
6727,15986,34,26
6728,30462,40,24
6729,28691,36,24
6730,11822,42,26
6731,27661,40,26
6732,4744,34,28
6733,23460,22,26
6734,30388,38,28
6735,32272,28,24
6736,1838,32,26
6737,11874,46,26
6738,3194,18,28
6739,13927,38,26
6740,4244,38,26
6741,930,20,22
6742,18793,28,24
6743,28721,34,26
6744,21677,36,28
6745,6444,32,26
6746,16520,28,26
6747,19422,26,28
6748,17867,28,26
6749,25505,34,26
6750,2298,24,24
6751,30545,40,28
6752,16471,28,24
6753,23446,30,26
